    station  jaargemiddelde
0   NL01485        9.164345
1   NL01487       10.050092
2   NL01488       10.110829
3   NL01489        9.422667
4   NL01491        9.555176
5   NL01494        9.997247
6   NL01495        9.346652
7   NL01496        9.938948
8   NL01912        9.549949
9   NL01913       11.284714
10  NL10131       10.367700
11  NL10136        9.280664
12  NL10138        7.605480
13  NL10230       10.128012
14  NL10240       10.584616
15  NL10241        9.178119
16  NL10247       10.562133
17  NL10248        5.168889
18  NL10404        7.381561
19  NL10418        8.873164
20  NL10444        9.274975
21  NL10448        9.656321
22  NL10449       10.522108
23  NL10450       10.536326
24  NL10538        8.112992
25  NL10636       11.236042
26  NL10641        8.471764
27  NL10643       10.440389
28  NL10644        8.210931
29  NL10738        8.830380
30  NL10741        9.672739
31  NL10742       10.004647
32  NL10821        7.384767
33  NL10934        7.173391
34  NL10937        8.037947
35  NL10938        8.232207
36  NL49007        9.591520
37  NL49012       10.888941
38  NL49014        9.650542
39  NL49016        8.386331
40  NL49017       10.530354
41  NL49551       10.786554
42  NL49553       11.500737
43  NL49556        7.848507
44  NL49557       12.686206
45  NL49561       10.195232
46  NL49570        9.594054
47  NL49572       10.089898
48  NL49573       11.652461
49  NL49701        9.218075
50  NL49703        8.802090
51  NL49704       10.329302
52  NL53001       11.267633
53  NL53004       11.846014
              NL01485    NL01487    NL01488    NL01489    NL01491    NL01494  \
dag                                                                            
2022-12-17  35.008333  36.304167  38.362500  36.541667  36.395833  36.133333   
2022-12-18  25.020833  25.504167  26.583333  25.233333  25.195833  24.658333   
2022-12-19   7.537500   7.825000   7.933333   9.133333   7.675000   7.525000   
2022-12-20   6.562500   7.079167   7.208696   7.550000   6.712500   6.345833   
2022-12-21  13.050000  13.991667  14.570833  13.441667  13.708333  13.095833   
2022-12-22  10.495833  11.612500  12.141667  12.112500  11.054167  10.329167   
2022-12-23   9.333333   9.895833  10.354167  10.104167   9.433333   9.537500   
2022-12-24  13.441667  14.325000  16.083333  13.008333  13.412500  14.037500   
2022-12-25   9.112500   9.758333  10.262500  10.666667   9.962500   9.629167   
2022-12-26   4.858333   5.533333   5.929167   5.470833   5.141667   5.058333   
2022-12-27   5.562500   5.845833   5.920833   5.429167   5.833333   5.916667   
2022-12-28   3.954167   4.070833   4.108333   3.904167   4.275000   4.187500   
2022-12-29   4.658333   4.733333   4.991667   3.950000   5.204167   5.291667   
2022-12-30   3.766667   4.033333   4.287500   3.545833   4.183333   4.233333   
2022-12-31   5.145833   5.291667   5.387500   3.587500   5.262500   4.791667   

              NL01495    NL01496    NL01912    NL01913    NL10131    NL10136  \
dag                                                                            
2022-01-01  11.558333   9.975000  13.208333  14.612500   9.862042   4.859292   
2022-01-02   7.404167   8.637500   6.925000   6.712500   7.057542   5.521792   
2022-01-03   9.066667  10.533333   8.334783   6.025000   5.062875   4.938292   
2022-01-04   5.258333   5.666667   5.375000   4.041667   4.480875   2.974375   
2022-01-05   7.270833   8.162500   6.533333   5.858333   6.443333   6.713458   
2022-01-06   6.275000   7.420833   6.279167   7.729167   9.926792   8.796708   
2022-01-07   5.125000   5.166667   5.762500   6.175000   7.717125   4.545542   
2022-01-08   4.895833   5.091667   5.404167   5.887500   9.179417   5.317000   
2022-01-09   7.533333   7.408333   7.591667   8.362500   6.837875   7.800458   
2022-01-10  20.025000  20.329167  18.333333  21.166667  15.470000  11.328458   
2022-01-11  22.120833  22.300000  18.504167  19.625000  16.772708  17.839167   
2022-01-12  14.545833  11.325000  15.433333  26.404167  21.427750  19.879250   
2022-01-13  11.612500  11.375000  13.550000  14.562500  15.120458  19.836500   
2022-01-14  15.412500  13.920833  16.250000  25.308333  15.423375  27.163083   
2022-01-15  27.095833  28.091667  22.858333  41.300000  19.554792  22.635958   
2022-01-16  20.575000  17.762500  26.412500  32.670833  26.386958  23.556375   
2022-01-17  10.087500  11.100000  10.937500  12.800000  11.587042  21.465792   
2022-01-18   9.470833   7.066667  13.216667  18.225000  15.980542  16.659167   
2022-01-19  17.741667  12.762500  21.650000  20.120833  16.789792  15.232083   
2022-01-20   6.095833   7.341667   5.445833   7.254167   6.095667   5.751208   
2022-01-21   5.133333   6.533333   6.008333   5.529167   6.593292  10.818292   
2022-01-22  11.862500  11.312500  13.262500  15.895833  13.255917  22.814458   
2022-01-23  14.154167  12.412500  16.616667  21.245833  25.088167  23.654375   
2022-01-24  30.216667  30.791667  28.366667  27.837500  18.103917  13.719478   
2022-01-25  41.387500  40.987500  43.075000  41.691667  38.838792  23.718833   
2022-01-26  28.845833  24.141667  34.140909  36.891667  44.115000  36.178783   
2022-01-27  10.320833  11.075000  10.570833  11.483333  14.111958  14.158458   
2022-01-28   9.425000  11.333333  11.795833  16.550000  10.037625  13.398417   
2022-01-29   7.766667   8.954167   8.429167   7.862500   9.811208   6.217083   
2022-01-30   9.787500  11.225000   9.337500   9.775000   9.226417   8.906125   
2022-01-31  11.766667  13.170833  10.029167   8.879167   7.181750   7.689708   
2022-02-01   7.108333   8.820833   6.245833   6.554167   7.435542   7.512917   
2022-02-02   7.904167   9.412500   8.366667   5.925000  11.141042   9.057708   
2022-02-03   7.404167   7.275000  10.266667   9.595833  10.421625   7.811083   
2022-02-04   4.383333   4.620833   5.429167   4.529167   5.245167   4.925000   
2022-02-05   5.787500   7.545833   4.941667   5.108333   7.094083   6.270292   
2022-02-06   7.537500  10.208333   5.929167   4.004167   4.297792   3.746458   
2022-02-07   7.000000   8.137500   6.170833   5.416667   5.821250   5.650208   
2022-02-08   4.837500   7.204167   4.466667   4.370833   5.453583   3.295667   
2022-02-09   6.813636   8.770833   7.095833   7.225000   5.789125   6.442750   
2022-02-10   7.625000   7.479167   8.133333   8.700000  12.135208   8.366042   
2022-02-11   7.033333   8.108333   6.704167  10.287500   7.171792   8.257833   
2022-02-12   9.391667  10.712500  11.095833  14.166667  11.384792   7.315875   
2022-02-13  10.754167  12.070833  10.441667  11.587500   9.540750   8.334083   
2022-02-14   4.150000   5.962500   3.929167   4.216667   4.113625   3.070375   
2022-02-15   4.166667   5.037500   4.233333   4.750000   7.827625   4.520870   
2022-02-16   6.658333   9.779167   5.729167   3.558333   4.038833        NaN   
2022-02-17   8.762500   9.612500   8.400000   9.187500   6.515458   5.965083   
2022-02-18   8.466667  11.095833   8.091667   7.441667   7.280292   4.349750   
2022-02-19   4.837500   6.358333   4.808333   4.695833   4.821708   4.495625   
2022-02-20   9.620833  13.500000   7.966667   8.558333   5.547125   3.535542   
2022-02-21   9.558333  10.950000   8.225000   7.325000   6.650583   5.256125   
2022-02-22  10.054167  11.587500  10.279167   9.345833   7.727542   6.765333   
2022-02-23   6.875000   7.891667   7.287500   7.275000   7.630292   6.271083   
2022-02-24   4.270833   4.875000   4.787500   4.440909   5.480833   4.796292   
2022-02-25   7.087500   8.079167   7.383333   7.345833   5.263375   5.216917   
2022-02-26  12.541667  13.041667  12.370833  27.345833  16.729125  12.535292   
2022-02-27   9.545833  10.479167  10.391667  57.183333  11.493375   7.637667   
2022-02-28  11.283333  12.141667  12.208333  12.891667  12.753917  11.223500   
2022-03-01  25.029167  25.133333  24.620833  23.829167  20.015333  17.415750   
2022-03-02  24.716667  26.054167  25.758333  33.929167  19.868292  20.461542   
2022-03-03  21.870833  23.362500  23.308333  32.925000  22.406208  21.410958   
2022-03-04  23.137500  24.620833  23.087500  37.833333  22.402000  20.532333   
2022-03-05  23.945833  25.366667  25.295833  31.100000  30.236792  27.442875   
2022-03-06  12.258333  12.400000  13.645833  20.962500  19.296875  22.271417   
2022-03-07  11.466667  11.491667  12.258333  18.137500  12.688583  11.213667   
2022-03-08  13.691667  14.279167  13.304167  38.262500  12.339125  13.963917   
2022-03-09  26.541667  27.100000  25.925000  24.479167  20.886375  18.514250   
2022-03-10  29.416667  31.766667  28.258333  29.750000  19.489083  17.635042   
2022-03-11  15.429167  15.258333  17.841667  11.762500  18.099417  12.389000   
2022-03-12   6.720833   7.425000   9.029167   5.275000  10.811667   7.321250   
2022-03-13   6.066667   6.833333   6.395833   5.775000  12.327708   7.788417   
2022-03-14   8.025000   9.179167   8.379167  11.079167   8.789458   4.831292   
2022-03-15  12.270833  13.983333  12.379167  14.016667  14.651667   7.754542   
2022-03-16  14.904167  16.375000  15.787500  25.962500  16.793385  12.368125   
2022-03-17   7.262500   8.395652   6.883333   8.845833        NaN  10.166500   
2022-03-18   9.516667  12.304167  10.379167  10.700000   8.477750  13.723208   
2022-03-19   6.654167   7.287500   7.716667  10.658333  10.993625  10.355792   
2022-03-20  27.333333  29.029167  27.841667  30.412500  28.189750  22.276333   
2022-03-21  35.716667  37.775000  34.208333  38.716667  27.751100  17.104667   
2022-03-22  29.870833  36.554167  30.795833  28.741667  19.832778  19.020583   
2022-03-23  39.245833  41.058333  36.141667  41.491667  32.129875  21.326083   
2022-03-24  44.558333  53.791667  37.491667  43.941667  33.983917  27.899458   
2022-03-25  41.375000  50.537500  41.191667  42.525000  38.661875  34.853000   
2022-03-26  32.425000  37.279167  26.316667  32.441667  19.507417  27.429708   
2022-03-27   6.412500   9.737500   6.750000  11.583333  10.105917  26.965542   
2022-03-28  16.075000  15.241667  15.804167  23.845833  18.565667  22.034958   
2022-03-29  24.895833  25.308333  24.775000  32.825000  26.230875  32.411125   
2022-03-30  12.866667  12.445833  13.470833  20.366667  14.359208  19.011875   
2022-03-31   2.904167   3.154167   2.887500   6.204167   8.993000  14.711417   
2022-04-01   2.412500   3.058333   2.833333   4.495833   7.549833  15.442667   
2022-04-02   2.833333   3.620833   3.158333   4.979167  10.179750   9.369217   
2022-04-03   2.341667   2.091667   3.208333   3.345833  11.769583   6.928000   
2022-04-04   7.683333   8.312500   7.729167   8.050000  10.074583   8.655250   
2022-04-05   7.362500   8.587500   7.608333   6.583333   8.654417   7.285542   
2022-04-06   5.062500   7.616667   5.060870   4.375000   5.619833   3.632333   
2022-04-07   5.870833   8.054167   5.100000   4.508333   6.033125   1.665750   
2022-04-08   4.462500   5.050000   3.979167   7.108333   5.765667   5.040583   
2022-04-09   4.662500   5.533333   4.320833   6.291667   7.475917   5.261708   
2022-04-10   4.054167   4.766667   5.595833  11.704167   9.099500  10.336292   
2022-04-11  12.541667  13.216667  12.770833  18.625000  10.664417   6.975375   
2022-04-12  11.612500  13.441667   9.725000  13.441667   8.728500   4.965375   
2022-04-13  10.041667  10.875000  12.687500  14.770833  16.359833   8.956875   
2022-04-14  18.837500  18.920833  14.241667  15.708333  14.814250   9.413042   
2022-04-15  15.004167  15.520833  12.225000  25.387500   9.310000  15.446375   
2022-04-16  12.900000  12.933333  13.341667  17.770833  13.675174  10.540833   
2022-04-17   8.495833   9.963158  10.041667  13.845833  12.191458   3.903417   
2022-04-18   9.270833  11.245000   9.370833  10.191667  10.350292   4.654667   
2022-04-19  13.841667  15.566667  12.741667  23.800000  12.523292   9.996917   
2022-04-20   9.075000   8.912500   8.020833  10.462500   7.374458   5.278900   
2022-04-21   9.520833   9.262500   9.420833  11.125000   9.709500   7.920833   
2022-04-22  10.670833  11.129167  11.983333  15.379167  14.774833  10.323958   
2022-04-23  19.237500  19.645833  20.154167  24.391667  17.582208  12.177458   
2022-04-24   9.220833  11.412500   9.425000  12.795833  12.616708   9.003750   
2022-04-25  11.683333  11.708333  12.512500  14.533333  16.506583  12.619292   
2022-04-26   5.733333   5.595833   5.866667   7.645833  10.159667  12.943000   
2022-04-27   5.862500   4.470833   7.162500   8.208333  11.316750  10.991792   
2022-04-28  10.433333   9.825000  10.933333  14.370833  11.666417  13.564333   
2022-04-29   8.179167   8.212500   8.612500  13.420833  10.604625  15.326083   
2022-04-30   6.508333   5.570833   6.341667   7.175000   8.738417   8.960167   
2022-05-01  11.487500  10.212500  11.862500  13.654167  13.861000  12.898708   
2022-05-02  11.891667  10.995833  10.733333  19.208333  14.906917  16.068792   
2022-05-03  14.250000  11.733333  16.804167  16.608333  10.655542   9.219250   
2022-05-04   8.683333   7.533333   8.479167  12.525000   9.002708  10.169958   
2022-05-05  18.462500  17.675000  17.529167  18.479167  18.976208  18.595208   
2022-05-06  10.916667  10.720833  14.500000  17.295833  16.384458  24.627458   
2022-05-07  13.512500  15.712500  10.212500  11.187500  20.479208  11.644458   
2022-05-08   7.687500   7.887500   6.925000   8.637500   8.867292   9.023957   
2022-05-09   8.637500  10.645833   8.833333  11.283333  10.594750   8.119667   
2022-05-10   8.808333  14.466667  11.287500  10.620833  14.500042   8.560167   
2022-05-11   5.433333   7.146154   4.720833   4.283333   5.314208   5.410500   
2022-05-12   3.400000   3.950000   3.258333   6.979167   9.026792   5.483708   
2022-05-13   5.683333   6.775000   5.600000   6.475000   8.634231   6.316875   
2022-05-14  12.000000  12.429167  11.908333  12.620833        NaN   8.143333   
2022-05-15  12.475000  13.487500  12.570833  15.250000        NaN   9.930792   
2022-05-16   8.962500  11.187500   8.466667   8.116667   9.434222   7.572708   
2022-05-17   8.420833   7.691667   8.116667  12.825000   9.083542   5.182292   
2022-05-18   9.537500  11.404167  11.654167  12.152174  11.129000   7.522083   
2022-05-19  13.250000  12.616667  12.870833  15.370833  13.845958   8.588273   
2022-05-20  11.587500  13.245833  12.487500  19.404167  12.096167  16.338900   
2022-05-21   7.016667   7.891667   5.941667   8.308333   8.135042   4.182381   
2022-05-22   9.137500   8.054167   9.754167  10.270833  11.315667   7.752000   
2022-05-23  15.068182  16.958333  14.250000  19.450000   8.603125   6.286391   
2022-05-24   3.500000   3.870833   3.925000   3.445833   4.930083   1.989458   
2022-05-25   6.066667   6.554167   5.829167   4.141667   4.419250   2.532375   
2022-05-26   6.483333   7.666667   6.141667   6.700000   8.207167   3.635500   
2022-05-27   6.175000   6.700000   6.858333   6.908333   5.802208   3.696000   
2022-05-28   4.095833   4.625000   4.187500   4.641667   6.252500   4.497958   
2022-05-29   2.570833   3.141667   2.212500   2.350000   4.765125   3.575792   
2022-05-30   2.804167   2.512500   3.929167   5.779167   5.053167   4.410792   
2022-05-31   8.237500   7.422222   9.116667  11.858333   8.492167   5.805667   
2022-06-01   4.652174   3.508333   4.470833   5.529167   8.944417   5.095667   
2022-06-02   5.779167   3.475000   7.075000  12.291667   8.812542   7.311208   
2022-06-03   5.629167   6.179167   6.358333  14.466667   8.616167   7.672417   
2022-06-04   6.504167   6.316667   7.116667  10.962500   9.437917   9.320417   
2022-06-05  13.241667  13.504167  13.866667  17.091667  14.212042  11.993727   
2022-06-06   5.512500   5.683333   6.583333   8.370833   8.300000   5.157250   
2022-06-07   6.937500   7.612500   6.291667   6.891667   8.551417   2.609583   
2022-06-08   5.304167   6.220833   6.304167   4.891667   6.806625   0.681263   
2022-06-09   5.054167   5.595833   4.270833   6.358333   4.684542   3.710556   
2022-06-10   4.229167   4.858333   5.070833   5.179167   8.180667   4.444167   
2022-06-11   6.829167   7.895833   5.983333   6.883333  10.030000   3.792083   
2022-06-12   6.483333   7.108333   5.375000   6.387500   7.317125   5.682250   
2022-06-13   5.133333   5.287500   4.541667   6.229167   7.880917   6.614091   
2022-06-14   4.404167   4.133333   4.716667   9.083333   6.461000        NaN   
2022-06-15   7.487500   8.304167   7.208333   9.725000   7.793333        NaN   
2022-06-16   8.300000   8.279167   7.095833  11.745833   6.792000   4.709818   
2022-06-17   9.270833  11.537500   9.616667  10.470833   9.768167   4.771217   
2022-06-18   9.283333   9.179167   9.900000  13.858333  11.818417   6.466375   
2022-06-19   4.362500   4.533333   4.254167   6.000000   4.912833   6.021000   
2022-06-20   4.879167   5.458333   4.579167   5.541667   5.675542   5.891833   
2022-06-21   8.779167   8.975000   7.129167  11.775000   6.918917   7.132042   
2022-06-22   9.050000   9.291667   7.025000  14.354167   6.979708   5.882292   
2022-06-23  13.116667  14.675000  11.350000  11.708333   8.891667   7.385875   
2022-06-24  10.362500  12.783333  10.895833  14.795833   5.947500   0.916583   
2022-06-25   5.204167   5.037500   4.633333   5.420833   5.043375   0.874458   
2022-06-26   5.412500   5.779167   7.129167   4.612500   6.847417   1.820708   
2022-06-27   5.679167   5.945833   5.545833   5.266667   8.848958   4.050750   
2022-06-28   4.316667   5.183333   4.237500   4.250000   8.090542   2.667583   
2022-06-29   6.262500   7.029167   6.816667   8.075000  12.552400   5.410708   
2022-06-30   3.533333   2.983333   4.883333   4.033333  12.492583   5.706417   
2022-07-01   4.504167   4.308333   5.325000   3.891667   6.639167   3.503375   
2022-07-02   2.437500   2.779167   2.695833   3.258333   6.521125   2.824917   
2022-07-03   2.487500   2.725000   2.391667   2.866667   5.909875   4.217458   
2022-07-04   3.387500   3.658333   3.350000   5.583333   7.231292   4.199333   
2022-07-05   3.841667   2.920833   4.116667   5.479167  10.777556   4.455375   
2022-07-06   3.004167   2.937500   2.425000   6.437500        NaN   5.768458   
2022-07-07   3.770833   5.291667   3.337500   3.637500   8.170500   4.144000   
2022-07-08   6.266667   6.450000   5.225000   5.279167   6.724458   5.537500   
2022-07-09   5.550000   5.258333   5.683333  10.450000  10.125174   5.866391   
2022-07-10   3.308333   3.383333   3.066667   3.212500   4.858000   4.217000   
2022-07-11   2.316667   1.854167   3.358333  10.020833   4.531750   4.434826   
2022-07-12   7.508333   9.236364   6.462500   7.154167   7.913375   2.972391   
2022-07-13   7.570833   8.075000   6.582609   8.558333   9.988125   4.372458   
